session_duration_sec,pages_viewed,clicks,ad_impressions,device_type,traffic_source,cart_additions,past_purchases,conversion
240,30,11,182,Mobile,Facebook,17,26,0
462,18,32,259,Desktop,GoogleAds,13,17,0
2451,24,57,469,Desktop,Email,12,11,1
1555,32,11,426,Tablet,Instagram,11,27,1
1391,9,24,462,Tablet,Email,11,18,1
1477,24,37,40,Desktop,Email,12,42,1
1161,26,47,330,Desktop,Facebook,6,16,1
2748,3,81,322,Desktop,Email,15,34,1
3486,23,82,60,Tablet,GoogleAds,16,14,1
2449,11,54,493,Tablet,Facebook,8,4,1
1226,10,2,485,Desktop,Email,13,35,1
2661,36,98,11,Desktop,Facebook,8,32,1
890,13,68,120,Mobile,GoogleAds,5,20,1
3159,29,34,385,Tablet,Instagram,0,34,0
94,38,50,410,Mobile,Organic,19,41,0
1063,13,26,42,Desktop,Facebook,0,26,0
58,26,36,190,Tablet,Organic,18,44,0
1178,20,84,123,Tablet,Instagram,14,29,1
78,5,15,189,Mobile,GoogleAds,16,38,0
3139,20,91,252,Mobile,Instagram,19,45,1
2754,14,24,461,Mobile,Organic,7,29,1
2536,14,32,92,Mobile,GoogleAds,2,44,0
2877,8,61,484,Tablet,Email,11,20,1
3526,13,16,213,Desktop,Email,14,25,1
3377,24,42,318,Desktop,Facebook,17,23,1
1711,15,29,202,Desktop,Email,12,21,1
3252,1,40,268,Mobile,Organic,4,36,1
1608,22,3,494,Desktop,Email,16,42,1
2204,34,65,155,Mobile,Facebook,2,25,0
3565,3,59,195,Mobile,GoogleAds,18,21,1
3387,26,8,28,Desktop,Email,5,45,1
1879,14,30,194,Desktop,Facebook,16,32,1
1025,8,88,412,Desktop,Email,4,23,1
2666,16,99,499,Tablet,Email,4,4,1
455,21,68,223,Mobile,Organic,18,23,0
2278,10,23,107,Tablet,Facebook,10,34,1
1411,25,23,149,Desktop,Facebook,0,21,0
3347,38,92,135,Tablet,Instagram,12,32,1
2152,22,44,498,Tablet,Instagram,16,16,1
271,4,94,95,Desktop,Facebook,10,11,0
1858,4,36,270,Desktop,Organic,17,29,1
906,30,57,423,Mobile,Email,3,25,0
1104,2,82,374,Mobile,GoogleAds,9,12,1
2276,29,22,126,Tablet,Email,10,5,1
1566,36,34,359,Desktop,GoogleAds,17,2,1
101,21,62,329,Mobile,Organic,0,10,0
136,21,5,471,Mobile,Instagram,3,42,0
89,21,5,318,Tablet,Facebook,4,9,0
1857,4,29,12,Tablet,Organic,1,10,0
3319,1,0,477,Tablet,GoogleAds,11,15,1
992,26,62,294,Desktop,Facebook,10,19,1
3453,2,7,442,Mobile,GoogleAds,15,41,1
925,9,27,440,Mobile,Email,3,43,0
2543,18,88,295,Mobile,Email,6,18,1
703,11,32,342,Tablet,Email,12,8,1
34,25,52,4,Desktop,Facebook,13,35,0
165,26,37,304,Tablet,Instagram,10,14,0
3598,36,51,391,Tablet,Instagram,7,22,1
2689,35,77,316,Desktop,GoogleAds,0,20,0
1822,38,10,168,Desktop,Instagram,7,38,1
1563,3,1,8,Tablet,Instagram,18,4,1
1976,35,52,124,Desktop,GoogleAds,16,21,1
1743,22,93,372,Tablet,GoogleAds,8,30,1
1090,8,93,314,Mobile,GoogleAds,12,14,1
1638,15,67,185,Desktop,Facebook,14,27,1
28,7,76,35,Mobile,GoogleAds,12,37,0
1417,19,6,73,Desktop,Facebook,7,14,1
1226,17,66,371,Tablet,Facebook,11,48,1
2294,1,8,13,Tablet,Facebook,10,18,1
1420,29,77,39,Tablet,GoogleAds,19,34,1
3507,13,62,84,Tablet,Instagram,12,17,1
286,29,10,21,Tablet,Instagram,15,9,0
3308,6,36,253,Tablet,GoogleAds,1,14,0
754,5,13,303,Desktop,Instagram,5,49,1
561,34,18,467,Desktop,GoogleAds,15,23,0
3404,11,7,258,Mobile,Facebook,17,46,1
1186,9,6,300,Desktop,Email,16,19,1
648,38,58,488,Desktop,Organic,14,36,1
246,9,62,30,Mobile,GoogleAds,6,10,0
1007,8,6,471,Mobile,Facebook,13,8,1
2112,3,54,128,Tablet,Email,6,4,1
2013,13,2,311,Mobile,Facebook,5,10,1
1469,19,66,40,Mobile,Organic,11,38,1
2741,34,17,461,Desktop,Instagram,1,26,0
2166,32,44,97,Tablet,Instagram,0,1,0
1217,16,96,224,Mobile,Facebook,17,19,1
1401,36,91,92,Tablet,Organic,4,20,1
2016,18,35,280,Tablet,Facebook,6,49,1
1231,14,15,170,Mobile,Instagram,14,29,1
1404,30,78,284,Mobile,Facebook,5,47,1
382,2,28,222,Mobile,Email,1,0,0
3030,13,58,117,Mobile,Organic,16,34,1
1530,27,17,248,Tablet,Instagram,12,25,1
2258,17,48,361,Desktop,Facebook,12,31,1
858,31,45,349,Tablet,Organic,13,8,1
2566,15,82,354,Tablet,Facebook,7,48,1
1355,20,28,435,Tablet,Instagram,14,39,1
2332,5,69,406,Mobile,Organic,10,20,1
2268,7,49,89,Mobile,Instagram,12,15,1
513,18,54,78,Desktop,Email,19,11,0
3199,11,26,458,Desktop,Email,0,35,0
712,32,6,74,Desktop,GoogleAds,1,36,0
2099,27,90,392,Tablet,Organic,10,26,1
324,26,82,14,Desktop,Email,13,6,0
2845,37,80,45,Tablet,GoogleAds,4,29,1
2386,28,40,38,Mobile,Organic,6,23,1
1050,2,10,416,Tablet,Instagram,15,49,1
292,20,4,245,Mobile,Facebook,10,29,0
3000,4,65,62,Mobile,Facebook,14,19,1
267,13,55,493,Desktop,Instagram,3,45,0
584,24,11,96,Mobile,Email,9,39,0
583,38,41,323,Desktop,Facebook,0,44,0
2669,29,74,252,Desktop,Instagram,6,27,1
1052,36,9,468,Desktop,GoogleAds,11,3,1
1562,2,27,61,Tablet,GoogleAds,10,11,1
2894,18,6,269,Desktop,Instagram,10,2,1
432,8,13,119,Desktop,Organic,16,36,0
1499,15,76,87,Mobile,Email,0,3,0
1406,17,68,83,Tablet,Email,14,14,1
767,23,60,80,Desktop,Instagram,19,27,1
2820,2,50,228,Desktop,Facebook,17,36,1
1114,6,41,483,Desktop,Email,3,8,0
1584,29,7,303,Mobile,Email,18,13,1
2481,27,49,111,Mobile,GoogleAds,4,31,1
438,37,0,370,Mobile,GoogleAds,13,47,0
3469,34,68,310,Desktop,GoogleAds,12,2,1
2031,18,10,71,Desktop,Email,18,46,1
213,10,47,436,Desktop,Email,18,17,0
2253,38,9,485,Desktop,Email,15,49,1
2785,17,14,328,Desktop,Facebook,18,13,1
2342,13,46,25,Mobile,Facebook,0,24,0
2002,27,92,279,Desktop,Facebook,9,38,1
2253,2,24,202,Tablet,Organic,1,25,0
316,34,5,414,Desktop,Email,14,5,0
1697,31,10,225,Mobile,Email,18,25,1
23,23,16,267,Desktop,Instagram,3,47,0
1870,7,14,419,Tablet,Instagram,3,40,0
3227,38,15,283,Desktop,Organic,11,0,1
1971,33,55,117,Tablet,Instagram,18,49,1
1090,12,65,67,Tablet,Facebook,8,20,1
732,12,35,47,Mobile,Organic,15,13,1
789,19,82,241,Tablet,Organic,14,45,1
1243,9,37,178,Desktop,Organic,8,7,1
538,10,84,8,Tablet,GoogleAds,18,24,0
807,17,74,183,Desktop,Instagram,17,48,1
353,39,2,77,Desktop,Email,6,17,0
1312,10,97,426,Desktop,GoogleAds,15,14,1
218,12,17,67,Desktop,Facebook,14,41,0
650,15,78,148,Mobile,GoogleAds,10,19,1
3416,31,88,494,Desktop,Facebook,5,15,1
1321,15,53,173,Mobile,Email,2,6,0
2309,28,78,35,Tablet,Email,13,28,1
3346,4,93,77,Desktop,Instagram,5,30,1
2328,36,16,404,Tablet,GoogleAds,16,28,1
1957,1,81,280,Mobile,Email,18,16,1
929,34,94,185,Desktop,Facebook,17,4,1
1733,17,81,55,Desktop,Email,19,17,1
2054,39,98,393,Mobile,Instagram,15,13,1
428,38,12,94,Tablet,Facebook,2,30,0
1759,33,62,473,Mobile,Organic,5,49,1
2852,21,13,144,Tablet,Instagram,16,17,1
3292,26,58,247,Tablet,Instagram,19,46,1
1398,36,35,439,Tablet,Organic,4,24,1
1109,5,17,200,Desktop,Email,15,10,1
3402,33,4,236,Mobile,Instagram,16,25,1
2782,1,13,314,Desktop,Organic,15,4,1
2490,6,24,320,Mobile,Organic,8,15,1
2166,37,43,220,Tablet,Instagram,6,7,1
2698,2,38,332,Desktop,GoogleAds,4,12,1
1555,5,11,371,Desktop,Instagram,8,31,1
1080,26,60,216,Desktop,GoogleAds,9,26,1
2436,13,61,49,Tablet,Email,0,48,0
1860,12,52,285,Mobile,Organic,6,25,1
1129,5,52,463,Tablet,Facebook,4,8,1
967,2,27,118,Desktop,Instagram,5,46,1
112,4,34,82,Desktop,Facebook,5,6,0
2949,27,64,263,Tablet,Email,14,49,1
2911,10,2,77,Desktop,Instagram,7,45,1
1179,13,42,211,Desktop,Facebook,0,7,0
1913,2,49,496,Mobile,Email,9,1,1
3108,26,70,491,Mobile,GoogleAds,2,17,0
1765,15,8,122,Mobile,Email,15,35,1
2587,10,35,325,Mobile,Instagram,0,23,0
688,22,22,90,Mobile,Instagram,15,33,1
1978,25,87,258,Mobile,Instagram,13,41,1
998,15,73,161,Desktop,Email,4,37,1
1115,13,49,176,Desktop,Instagram,15,10,1
2485,8,54,293,Mobile,Email,10,9,1
1617,21,11,89,Tablet,Organic,17,28,1
2879,21,82,127,Mobile,Organic,6,48,1
1512,22,31,473,Desktop,Organic,7,39,1
1799,33,23,359,Tablet,Facebook,16,5,1
1195,27,85,286,Tablet,Organic,13,47,1
941,22,66,297,Tablet,Organic,16,9,1
1435,30,26,260,Desktop,Email,11,29,1
3589,9,60,339,Tablet,Email,17,27,1
1071,35,18,475,Desktop,Instagram,0,28,0
1988,18,72,244,Desktop,Instagram,6,24,1
2568,5,50,111,Mobile,Instagram,5,35,1
2450,27,63,423,Desktop,Email,14,26,1
2052,6,76,24,Tablet,Email,17,33,1
2770,32,1,50,Desktop,Organic,10,33,1
2551,8,35,37,Desktop,GoogleAds,16,31,1
3281,39,92,181,Mobile,Email,0,43,0
1288,21,10,253,Mobile,GoogleAds,1,3,0
1212,18,97,25,Desktop,Email,6,47,1
2604,14,67,349,Desktop,Email,9,33,1
603,15,67,125,Desktop,Facebook,13,15,1
2446,26,63,31,Mobile,GoogleAds,11,46,1
1431,32,0,237,Mobile,Facebook,16,45,1
2215,39,88,227,Tablet,Organic,13,10,1
1037,28,25,348,Tablet,Facebook,18,14,1
2224,39,10,38,Tablet,Facebook,9,37,1
3549,32,86,383,Tablet,Organic,11,29,1
969,13,1,58,Mobile,GoogleAds,6,26,1
2466,15,82,236,Mobile,Instagram,7,15,1
3493,18,92,181,Desktop,Email,12,0,1
3285,39,39,114,Tablet,GoogleAds,5,24,1
2251,6,3,306,Desktop,Organic,7,27,1
2292,11,79,132,Desktop,Facebook,4,42,1
2775,32,36,348,Mobile,Instagram,8,13,1
1183,20,60,180,Desktop,Facebook,10,33,1
3240,33,90,415,Desktop,Email,12,47,1
3360,8,4,471,Mobile,Organic,0,3,0
825,35,14,78,Mobile,Instagram,6,13,1
413,5,86,220,Mobile,GoogleAds,5,15,0
902,35,66,142,Mobile,GoogleAds,7,14,1
2735,14,81,385,Tablet,Organic,1,33,0
3392,21,25,43,Tablet,Organic,16,12,1
77,24,5,480,Tablet,Facebook,16,16,0
3544,17,43,118,Desktop,Instagram,17,27,1
97,18,57,59,Tablet,Email,6,9,0
2274,34,80,61,Mobile,Organic,14,46,1
2058,12,45,41,Tablet,Instagram,12,16,1
1168,16,41,274,Mobile,Organic,19,7,1
1730,4,47,188,Tablet,Organic,13,1,1
1384,25,26,453,Tablet,GoogleAds,14,0,1
2197,34,19,490,Mobile,Instagram,2,4,0
2675,28,69,335,Mobile,GoogleAds,5,34,1
2190,11,34,187,Desktop,GoogleAds,8,21,1
1653,13,75,426,Desktop,Instagram,13,42,1
187,31,47,464,Desktop,GoogleAds,15,15,0
2867,25,66,228,Tablet,Facebook,16,8,1
1391,39,67,164,Tablet,Email,11,35,1
2437,10,51,424,Mobile,Email,3,8,0
917,24,67,286,Mobile,Facebook,4,13,1
2715,1,3,102,Desktop,Organic,10,9,1
2507,25,38,471,Mobile,GoogleAds,10,21,1
595,28,20,267,Tablet,Email,7,15,0
2520,36,65,124,Mobile,Instagram,17,40,1
999,18,15,153,Mobile,Organic,5,2,1
1141,6,6,429,Mobile,Email,6,27,1
2179,2,82,179,Mobile,GoogleAds,5,29,1
2074,3,96,427,Mobile,Email,13,28,1
1229,8,8,66,Desktop,GoogleAds,19,0,1
2384,31,16,99,Desktop,Organic,5,27,1
327,19,90,431,Tablet,Facebook,3,21,0
2866,6,96,24,Desktop,GoogleAds,12,31,1
1512,14,11,333,Mobile,GoogleAds,16,10,1
2044,3,56,249,Desktop,Organic,11,25,1
3333,1,44,490,Tablet,Organic,8,30,1
2052,30,10,165,Desktop,Instagram,19,19,1
512,19,12,384,Tablet,Organic,2,19,0
2032,19,30,440,Tablet,Email,10,32,1
128,9,76,94,Tablet,GoogleAds,4,4,0
719,7,25,459,Mobile,Facebook,2,40,0
3579,37,62,343,Tablet,Organic,16,2,1
3567,7,30,124,Desktop,GoogleAds,8,43,1
54,9,21,302,Desktop,Facebook,5,49,0
323,4,5,156,Desktop,Instagram,17,33,0
3260,25,19,349,Tablet,Email,5,30,1
427,12,84,249,Tablet,Instagram,5,41,0
2613,6,9,436,Mobile,Organic,9,6,1
1111,18,82,271,Tablet,Email,10,29,1
335,21,34,429,Desktop,Instagram,13,17,0
3438,15,25,58,Mobile,GoogleAds,11,15,1
1449,3,70,195,Desktop,Organic,19,12,1
1996,2,36,201,Mobile,Instagram,17,32,1
2572,4,7,72,Tablet,Email,14,6,1
2271,32,4,495,Mobile,Email,9,29,1
83,2,43,247,Tablet,Facebook,0,10,0
1612,29,99,481,Tablet,Email,14,5,1
518,2,91,98,Desktop,Email,1,20,0
2389,34,66,329,Tablet,Organic,19,31,1
3174,27,71,81,Tablet,Email,1,4,0
697,39,78,425,Tablet,Facebook,3,41,0
666,38,90,65,Desktop,Email,13,28,1
1552,18,48,424,Tablet,Facebook,18,34,1
1302,36,35,5,Desktop,GoogleAds,13,46,1
1409,19,79,478,Mobile,Facebook,12,11,1
3085,27,25,459,Desktop,Organic,0,36,0
3219,20,44,284,Desktop,Instagram,9,45,1
3312,21,60,294,Tablet,Instagram,13,43,1
2657,23,43,81,Desktop,GoogleAds,16,21,1
1562,30,3,498,Mobile,Organic,15,10,1
1085,25,75,87,Desktop,GoogleAds,14,22,1
334,31,80,402,Tablet,GoogleAds,10,44,0
1001,27,57,293,Mobile,Email,11,9,1
2003,34,25,411,Tablet,Email,0,41,0
726,8,94,281,Tablet,Organic,2,23,0
2780,19,78,197,Desktop,Instagram,10,45,1
286,26,97,252,Tablet,Facebook,10,15,0
2593,28,28,83,Mobile,Email,4,11,1
3567,4,8,27,Mobile,Organic,14,49,1
3597,31,77,333,Mobile,Organic,19,31,1
161,16,35,182,Mobile,Instagram,15,23,0
964,10,3,135,Desktop,Organic,2,3,0
1516,38,58,90,Mobile,Organic,7,41,1
268,10,36,206,Desktop,Instagram,15,32,0
2381,9,87,27,Tablet,Email,15,17,1
3074,39,80,378,Tablet,Instagram,3,46,0
878,36,12,59,Desktop,GoogleAds,14,16,1
1201,36,19,72,Tablet,Email,18,20,1
697,19,16,415,Tablet,GoogleAds,14,0,1
319,19,50,227,Mobile,Organic,12,45,0
2860,12,90,91,Tablet,GoogleAds,9,43,1
1512,13,54,68,Tablet,Instagram,1,24,0
3137,25,32,362,Desktop,Instagram,5,30,1
2677,36,20,260,Mobile,Facebook,16,42,1
482,25,80,146,Tablet,Organic,7,19,0
3377,28,21,63,Tablet,Instagram,15,25,1
2518,39,24,343,Desktop,Email,12,18,1
3405,30,66,480,Tablet,Instagram,11,29,1
823,5,90,460,Mobile,Email,15,24,1
855,17,90,180,Mobile,Organic,6,35,1
1174,18,11,468,Mobile,Facebook,9,48,1
676,21,14,111,Desktop,Facebook,5,17,1
2319,22,83,191,Mobile,GoogleAds,4,3,1
1818,39,85,429,Mobile,Instagram,17,26,1
1453,6,1,396,Mobile,Organic,15,32,1
1777,16,3,392,Mobile,GoogleAds,2,5,0
1274,2,44,246,Mobile,Organic,2,6,0
364,1,12,278,Mobile,Organic,4,0,0
1882,30,54,347,Desktop,GoogleAds,1,37,0
2034,37,31,425,Mobile,Organic,0,34,0
2827,23,21,372,Tablet,GoogleAds,3,22,0
189,1,88,297,Desktop,Instagram,9,15,0
75,19,90,337,Tablet,GoogleAds,12,33,0
829,3,54,123,Tablet,Instagram,2,33,0
1381,2,16,57,Mobile,Facebook,10,30,1
180,37,69,160,Tablet,GoogleAds,2,42,0
2531,17,50,127,Tablet,Facebook,9,30,1
2591,28,79,225,Tablet,GoogleAds,8,10,1
1400,18,7,95,Mobile,Organic,9,7,1
1140,33,60,311,Mobile,Facebook,12,23,1
2496,15,96,6,Mobile,Email,17,22,1
844,22,9,423,Desktop,Email,17,31,1
236,27,97,265,Mobile,Email,16,14,0
3525,37,18,234,Mobile,Facebook,16,27,1
451,32,13,288,Tablet,Instagram,4,19,0
2453,19,66,420,Mobile,GoogleAds,8,13,1
737,28,54,384,Tablet,Organic,11,25,1
1614,28,60,16,Mobile,Organic,11,49,1
2141,10,55,140,Mobile,Facebook,18,36,1
1046,20,62,297,Mobile,Email,6,1,1
1842,25,86,195,Mobile,Organic,19,33,1
1858,21,10,186,Mobile,Organic,11,33,1
2750,14,46,475,Mobile,Instagram,8,33,1
502,22,5,475,Mobile,Organic,7,8,0
3349,26,33,393,Tablet,Organic,18,43,1
1558,11,64,125,Desktop,GoogleAds,2,49,0
1153,7,98,17,Desktop,Organic,10,2,1
979,17,88,366,Mobile,GoogleAds,11,29,1
2410,18,63,389,Desktop,Email,16,18,1
3138,7,92,26,Tablet,Instagram,6,30,1
2097,20,86,213,Tablet,Organic,2,15,0
3417,38,81,385,Tablet,Instagram,6,42,1
649,11,77,1,Desktop,Instagram,6,23,1
182,16,80,291,Desktop,Instagram,13,14,0
1580,27,65,265,Desktop,Facebook,1,21,0
268,11,30,343,Mobile,GoogleAds,15,31,0
526,16,82,38,Tablet,Instagram,9,10,0
2787,23,95,233,Tablet,Email,13,28,1
532,12,61,260,Mobile,Organic,6,41,0
1927,3,53,308,Desktop,Instagram,1,23,0
2896,2,91,403,Tablet,Instagram,9,18,1
2174,38,7,485,Desktop,Organic,1,4,0
2241,24,41,261,Mobile,Email,12,45,1
1939,29,40,476,Desktop,Instagram,1,40,0
1149,34,58,238,Mobile,Instagram,9,37,1
2219,20,39,106,Desktop,Email,13,0,1
2600,18,21,247,Mobile,Instagram,16,29,1
3318,14,23,304,Tablet,Email,18,11,1
848,18,37,343,Mobile,Instagram,11,45,1
1099,2,1,447,Desktop,Organic,16,3,1
1103,1,40,38,Tablet,Email,5,14,1
2504,20,18,308,Desktop,Organic,3,16,0
2473,34,1,343,Desktop,Organic,1,11,0
2589,11,91,46,Mobile,Instagram,14,0,1
2498,27,95,210,Mobile,Email,15,12,1
2795,23,61,93,Desktop,Facebook,11,29,1
1979,38,82,220,Mobile,Organic,6,9,1
2521,3,15,256,Desktop,Organic,12,35,1
2453,12,93,137,Mobile,Organic,0,5,0
2768,30,21,231,Mobile,Instagram,18,8,1
1584,31,13,306,Desktop,Instagram,12,49,1
1590,23,55,202,Tablet,Organic,0,1,0
2452,1,64,66,Mobile,Instagram,1,5,0
2383,20,44,461,Desktop,Instagram,0,10,0
1124,6,53,38,Tablet,Instagram,11,25,1
759,11,65,155,Mobile,GoogleAds,9,27,1
1103,35,85,105,Mobile,Email,1,12,0
1199,4,45,255,Desktop,Instagram,0,37,0
2699,29,32,404,Mobile,GoogleAds,4,11,1
2271,10,78,488,Desktop,GoogleAds,1,18,0
1885,29,49,446,Desktop,Instagram,3,17,0
3416,38,21,458,Mobile,GoogleAds,13,18,1
1797,1,39,16,Tablet,Facebook,8,27,1
2426,8,38,79,Mobile,GoogleAds,5,11,1
1617,38,40,13,Tablet,Email,11,31,1
58,17,74,370,Mobile,GoogleAds,11,12,0
1085,19,67,102,Tablet,Instagram,8,22,1
1322,33,6,404,Mobile,Organic,14,35,1
1659,15,84,152,Tablet,Facebook,9,29,1
3320,31,70,489,Tablet,GoogleAds,1,21,0
2190,21,3,178,Mobile,Facebook,17,37,1
3056,3,75,391,Mobile,Email,6,44,1
2843,2,90,87,Desktop,GoogleAds,8,41,1
1199,35,58,88,Tablet,GoogleAds,19,2,1
1407,16,80,29,Mobile,Facebook,17,8,1
2430,21,83,389,Desktop,GoogleAds,2,14,0
1838,12,94,363,Mobile,GoogleAds,12,29,1
3559,28,25,493,Tablet,Organic,9,25,1
488,12,30,419,Mobile,Facebook,16,29,0
841,33,98,321,Mobile,Instagram,2,4,0
2707,20,72,100,Desktop,Instagram,8,30,1
1624,21,68,115,Mobile,Email,16,21,1
691,39,51,210,Desktop,Organic,15,40,1
2745,36,71,454,Tablet,Facebook,5,14,1
1333,22,20,343,Tablet,Facebook,17,44,1
91,26,15,74,Mobile,Organic,5,34,0
96,7,50,135,Desktop,Organic,5,18,0
2282,7,15,428,Tablet,Email,16,33,1
2073,8,17,456,Mobile,Instagram,9,17,1
831,26,46,269,Mobile,Facebook,1,13,0
3439,24,55,350,Mobile,Organic,0,21,0
172,24,27,466,Mobile,Facebook,10,23,0
2571,12,81,78,Mobile,Instagram,5,12,1
2407,8,77,459,Desktop,Facebook,0,7,0
1942,9,55,380,Mobile,Facebook,15,41,1
2738,3,36,490,Mobile,Organic,8,1,1
3545,21,15,125,Mobile,Organic,11,41,1
1860,31,84,38,Mobile,Organic,8,26,1
1870,24,64,269,Mobile,Instagram,12,33,1
3456,4,59,310,Mobile,GoogleAds,6,28,1
1125,20,60,106,Mobile,Instagram,0,25,0
2238,16,10,44,Tablet,Organic,2,22,0
2800,10,74,225,Tablet,Email,2,35,0
3382,26,65,242,Mobile,Facebook,18,8,1
2717,29,31,397,Desktop,Facebook,3,20,0
3270,5,18,153,Mobile,Facebook,11,41,1
1892,11,55,24,Desktop,Facebook,3,35,0
3395,29,4,124,Desktop,Email,9,2,1
2550,15,2,285,Desktop,Organic,3,6,0
932,6,27,484,Desktop,GoogleAds,10,22,1
2185,15,89,454,Desktop,Facebook,3,31,0
1459,20,86,402,Tablet,GoogleAds,10,22,1
1592,34,93,348,Mobile,Instagram,16,15,1
574,2,71,261,Tablet,Instagram,19,4,0
3268,16,99,146,Tablet,Facebook,19,12,1
2607,19,28,191,Mobile,Organic,12,9,1
2510,34,76,381,Tablet,Email,16,1,1
480,14,58,165,Mobile,Facebook,12,15,0
997,24,24,71,Mobile,Instagram,16,0,1
2795,28,21,439,Mobile,Instagram,18,5,1
1944,32,96,201,Mobile,GoogleAds,19,18,1
233,37,70,355,Desktop,Email,14,32,0
2211,10,22,12,Desktop,Facebook,3,27,0
2617,9,69,52,Tablet,Organic,17,4,1
360,24,78,441,Mobile,GoogleAds,10,11,0
3228,36,78,256,Mobile,Email,8,29,1
1938,29,39,302,Mobile,GoogleAds,15,16,1
358,29,97,360,Mobile,Organic,2,18,0
191,23,13,300,Desktop,Instagram,17,39,0
646,27,28,487,Desktop,Facebook,16,41,1
1027,31,15,408,Desktop,Facebook,9,24,1
2236,7,92,9,Tablet,Organic,4,34,1
3120,4,86,140,Mobile,Facebook,14,8,1
781,14,9,100,Desktop,Facebook,19,31,1
2951,10,46,485,Desktop,GoogleAds,17,38,1
3084,34,3,137,Mobile,Organic,4,37,1
1025,26,11,359,Desktop,GoogleAds,14,14,1
2121,23,41,366,Mobile,Facebook,5,44,1
38,9,97,372,Mobile,Email,7,45,0
2429,37,3,22,Desktop,Email,2,36,0
2154,8,83,145,Tablet,GoogleAds,4,25,1
1903,14,91,161,Mobile,Instagram,17,30,1
1475,7,91,249,Tablet,Instagram,14,29,1
1236,7,5,175,Desktop,Organic,11,1,1
3492,9,13,88,Mobile,Email,18,6,1
3050,3,34,399,Mobile,Email,6,29,1
2078,14,46,477,Desktop,GoogleAds,0,32,0
2792,17,57,480,Tablet,Facebook,1,47,0
1135,22,64,33,Desktop,Organic,18,38,1
3127,26,18,477,Desktop,GoogleAds,12,46,1
75,28,56,271,Desktop,Instagram,19,37,0
2660,14,64,283,Tablet,Facebook,17,19,1
3245,9,12,226,Mobile,Organic,9,18,1
1144,26,7,445,Mobile,Facebook,12,8,1
347,2,17,452,Desktop,Instagram,4,21,0
2180,11,34,497,Desktop,GoogleAds,12,31,1
1738,17,86,112,Tablet,GoogleAds,8,29,1
456,34,25,82,Desktop,Email,0,5,0
2668,19,37,213,Tablet,GoogleAds,5,16,1
3372,39,83,304,Tablet,Email,0,36,0
2728,18,65,8,Tablet,GoogleAds,17,14,1
3493,13,25,134,Desktop,Organic,15,6,1
2672,5,56,447,Mobile,Instagram,7,13,1
2954,23,99,118,Tablet,Facebook,5,19,1
290,24,24,84,Mobile,Instagram,12,29,0
3124,29,29,258,Tablet,Instagram,16,17,1
3567,8,81,243,Desktop,Email,12,21,1
605,26,6,237,Tablet,Email,9,24,1
1996,15,26,150,Tablet,Organic,5,23,1
2760,1,10,374,Mobile,Facebook,17,30,1
1084,28,7,21,Desktop,GoogleAds,19,48,1
219,14,10,134,Tablet,GoogleAds,12,17,0
135,34,87,379,Desktop,Instagram,14,33,0
501,31,29,96,Mobile,Organic,5,17,0
3590,6,93,454,Desktop,Facebook,10,13,1
3017,5,14,13,Desktop,GoogleAds,7,3,1
979,31,55,1,Mobile,Instagram,13,6,1
590,37,34,150,Tablet,Organic,12,6,0
2834,15,38,117,Tablet,Facebook,1,0,0
2315,15,23,152,Desktop,Instagram,0,39,0
1221,5,7,64,Tablet,Instagram,4,23,1
239,28,42,425,Mobile,Organic,10,31,0
198,33,41,478,Desktop,Organic,9,9,0
3496,11,83,150,Desktop,Organic,11,8,1
2067,6,40,317,Tablet,Organic,9,38,1
3195,23,46,364,Tablet,Facebook,8,2,1
3157,2,25,12,Tablet,Organic,1,43,0
2733,15,51,90,Desktop,Organic,3,34,0
511,23,87,388,Tablet,Organic,3,4,0
2142,22,21,83,Desktop,Facebook,5,6,1
58,9,4,464,Tablet,GoogleAds,11,11,0
3576,30,14,250,Desktop,Instagram,6,22,1
2895,16,35,384,Desktop,Email,18,24,1
3065,30,62,396,Desktop,Instagram,1,16,0
698,9,92,33,Tablet,Facebook,18,13,1
396,1,78,149,Tablet,Organic,3,34,0
979,38,90,128,Mobile,Facebook,2,0,0
3470,8,48,100,Desktop,GoogleAds,3,21,0
1015,18,54,457,Tablet,Email,13,27,1
2275,27,71,487,Mobile,GoogleAds,5,22,1
1734,18,59,362,Mobile,Organic,5,17,1
2014,32,56,493,Tablet,Facebook,8,45,1
3062,32,28,328,Desktop,Facebook,4,44,1
3427,36,18,212,Mobile,Organic,6,43,1
3311,36,94,74,Mobile,Organic,12,36,1
2312,21,72,96,Desktop,Email,0,2,0
2293,32,9,92,Tablet,GoogleAds,1,13,0
3107,31,9,330,Desktop,Organic,19,38,1
1617,37,96,328,Desktop,Organic,9,6,1
3342,16,88,436,Tablet,GoogleAds,5,16,1
1799,14,56,175,Mobile,Organic,3,5,0
280,24,53,225,Desktop,Email,7,46,0
132,25,55,315,Mobile,Email,13,18,0
2713,35,67,175,Mobile,GoogleAds,15,14,1
1290,17,68,56,Mobile,Instagram,14,38,1
1454,4,86,497,Tablet,Email,12,4,1
268,11,54,269,Mobile,Facebook,11,14,0
957,15,68,428,Desktop,Facebook,6,44,1
2104,30,71,35,Desktop,Instagram,14,25,1
872,24,80,119,Desktop,Email,5,38,1
534,2,0,371,Tablet,Organic,13,44,0
897,34,11,413,Desktop,Instagram,14,12,1
217,23,34,56,Tablet,Organic,10,30,0
3392,31,77,389,Mobile,Facebook,3,12,0
