EmployeeID,Age,Gender,Department,JobRole,EducationLevel,MaritalStatus,YearsAtCompany,YearsInCurrentRole,MonthlyIncome,SalaryHikePercent,TrainingHoursLastYear,PerformanceRating,WorkLifeBalance,JobSatisfaction,EnvironmentSatisfaction,Overtime,RemoteWork,BusinessTravel,AbsentDaysLastYear,ProjectsHandled,ManagerFeedbackScore,PromotionLast3Years,EmployeeAttrition
EMP_129614,31,Male,HR,Administrator,PhD,Divorced,11,0,128968.96,13.47,22,3.52,3.46,4.09,5.0,Yes,No,Non-Travel,8,6,3.59,No,No
EMP_127789,58,Female,Sales,Analyst,Diploma,Single,14,0,78734.42,13.96,21,2.98,1.65,3.3,3.79,Yes,Yes,Non-Travel,8,5,3.88,No,No
EMP_113201,36,Female,Finance,Administrator,PhD,Single,2,7,73496.93,15.4,21,3.84,1.02,3.29,4.62,Yes,Yes,Rarely,8,8,1.82,No,Yes
EMP_108225,53,Male,Engineering,Developer,PhD,Single,16,6,90395.6,18.43,22,2.34,3.27,1.9,3.46,Yes,No,Rarely,6,2,4.08,Yes,Yes
EMP_128050,44,Female,Finance,Consultant,Bachelor,Divorced,9,14,66453.69,7.32,20,2.97,2.35,1.42,3.01,No,Yes,Frequently,3,6,3.08,No,Yes
EMP_128596,27,Female,Engineering,Developer,MBA,Married,1,11,76754.27,7.27,14,3.56,4.22,1.26,2.81,Yes,No,Non-Travel,4,2,3.84,Yes,Yes
EMP_129611,42,Male,Sales,Consultant,Bachelor,Divorced,24,14,64071.59,11.81,20,4.11,2.23,,5.0,No,No,Frequently,5,5,4.16,Yes,Yes
EMP_114660,54,Female,Operations,Developer,PhD,Single,12,14,82687.33,9.86,17,5.0,1.95,4.13,2.38,Yes,Yes,Frequently,8,2,4.12,Yes,No
EMP_121856,29,Female,Engineering,Executive,PhD,Divorced,15,0,65312.67,0.0,23,4.49,5.0,3.54,2.83,No,No,Frequently,3,1,3.22,No,No
EMP_104116,58,Female,Operations,Analyst,Bachelor,Single,20,10,35705.77,7.31,17,4.05,3.88,,3.1,No,No,Rarely,8,3,2.03,No,No
EMP_129829,41,Male,HR,Analyst,PhD,Married,2,9,110953.51,7.8,25,3.97,4.81,2.95,3.69,No,Yes,Frequently,10,4,3.49,No,Yes
EMP_100306,52,Female,Finance,Consultant,Master,Single,15,11,120284.48,9.27,19,3.84,2.82,2.36,3.64,No,No,Rarely,10,2,4.22,No,No
EMP_100230,55,Female,HR,Developer,Bachelor,Married,19,5,107977.27,14.77,19,4.31,2.14,2.44,2.96,No,No,Frequently,11,5,2.92,No,Yes
EMP_128728,59,Female,Engineering,Executive,Master,Divorced,5,3,46792.35,15.56,16,2.74,5.0,3.11,2.47,No,No,Non-Travel,5,1,4.25,No,No
EMP_127196,37,Male,Engineering,Manager,Master,Married,2,11,,17.95,21,3.19,1.11,1.47,2.04,Yes,Yes,Rarely,3,5,3.75,No,Yes
EMP_110168,47,Female,Operations,Developer,Bachelor,Single,2,1,15000.0,8.97,27,2.91,4.71,3.27,2.65,No,Yes,Rarely,2,3,2.67,No,Yes
EMP_106298,23,Male,HR,Developer,Bachelor,Married,15,12,60712.47,1.66,20,1.55,4.58,1.0,3.45,Yes,Yes,Non-Travel,8,9,4.44,No,Yes
EMP_114900,46,Male,Engineering,Manager,PhD,Married,16,6,63881.66,14.2,12,3.6,2.18,4.58,3.88,No,No,Frequently,4,6,5.0,No,Yes
EMP_127355,31,Male,Marketing,Team Lead,Master,Divorced,20,2,36932.57,13.18,18,3.66,3.55,1.91,3.04,No,Yes,Non-Travel,4,4,4.84,No,No
EMP_112769,53,Female,Marketing,Developer,PhD,Married,20,13,66898.22,8.97,20,3.14,3.71,3.21,2.35,No,Yes,Rarely,10,7,3.32,No,No
EMP_111852,36,Male,HR,Team Lead,Diploma,Divorced,1,12,40898.29,12.89,23,4.57,3.56,3.89,3.29,No,Yes,Rarely,3,5,2.85,Yes,No
EMP_127990,28,Male,Engineering,Consultant,PhD,Single,4,6,107869.49,21.3,14,3.78,1.0,3.81,4.79,Yes,Yes,Rarely,5,6,2.31,No,No
EMP_122549,27,Male,Sales,Analyst,Master,Married,7,2,15000.0,12.35,19,2.15,2.94,2.27,3.86,No,No,Rarely,4,4,1.72,No,No
EMP_117373,43,Female,HR,Developer,Master,Divorced,17,4,158334.69,4.73,22,3.19,2.72,3.91,4.55,Yes,Yes,Frequently,6,3,4.08,No,Yes
EMP_120202,58,Male,Sales,Administrator,Master,Married,2,0,70944.82,11.74,15,4.97,2.85,4.02,4.24,No,No,Rarely,3,6,2.22,No,No
EMP_114484,50,Female,Finance,Team Lead,MBA,Single,6,5,119360.84,13.88,24,2.92,3.34,5.0,3.28,No,Yes,Non-Travel,7,2,3.6,No,No
EMP_100375,25,Female,Engineering,Team Lead,Diploma,Married,7,7,90770.83,20.81,14,3.01,2.98,3.36,2.37,No,No,Non-Travel,7,2,3.64,No,Yes
EMP_101012,48,Male,Operations,Executive,PhD,Single,3,8,77911.12,8.73,19,3.12,4.01,2.54,2.5,No,No,Rarely,7,4,3.64,Yes,No
EMP_100904,59,Female,Operations,Manager,Master,Single,24,0,86117.0,13.94,20,3.6,4.02,1.69,3.16,Yes,Yes,Rarely,5,4,3.26,No,Yes
EMP_110305,44,Male,Finance,Analyst,PhD,Married,1,1,81793.07,14.11,27,3.01,3.89,3.07,2.16,No,No,Non-Travel,3,2,5.0,No,No
EMP_113324,49,Female,Engineering,Executive,Master,Married,6,2,59961.77,17.98,18,3.41,2.22,2.58,3.84,No,Yes,Non-Travel,1,3,1.78,No,Yes
EMP_117979,24,Female,Support,Developer,PhD,Married,19,3,47208.43,10.03,16,4.66,2.08,3.07,1.69,No,Yes,Frequently,9,5,2.27,No,No
EMP_106883,44,Male,Marketing,Analyst,MBA,Single,1,7,116388.35,15.0,13,2.55,2.25,1.54,3.17,No,No,Rarely,5,6,3.12,No,Yes
EMP_126858,53,Male,Engineering,Manager,Diploma,Married,22,7,66855.11,13.93,23,3.12,2.43,4.13,2.18,Yes,No,Frequently,8,6,2.85,No,Yes
EMP_105861,49,Female,Finance,Executive,Master,Single,13,7,98290.68,8.48,18,3.88,4.94,3.76,3.41,Yes,No,Frequently,6,2,,No,No
EMP_128417,58,Male,Support,Developer,MBA,Married,13,2,91077.31,3.22,19,4.46,2.51,5.0,4.39,No,No,Non-Travel,3,4,2.47,No,No
EMP_113104,21,Female,Engineering,Administrator,Master,Single,20,6,76683.9,15.49,23,3.59,3.64,1.0,4.01,No,Yes,Rarely,11,6,3.09,No,Yes
EMP_129281,27,Male,Marketing,Analyst,PhD,Divorced,4,7,,15.81,32,2.94,3.09,3.5,3.47,Yes,No,Non-Travel,5,4,2.77,No,Yes
EMP_116431,22,Female,HR,Consultant,PhD,Single,18,5,149663.57,16.05,19,3.61,3.96,4.44,4.42,No,Yes,Rarely,4,6,3.43,No,No
EMP_104955,47,Male,Marketing,Consultant,PhD,Single,12,6,84011.06,21.44,15,2.2,3.59,3.07,4.7,No,Yes,Rarely,8,9,3.55,No,Yes
EMP_118125,36,Female,Operations,Analyst,Diploma,Married,22,5,33115.94,14.0,15,3.8,2.26,2.07,5.0,Yes,Yes,Frequently,6,5,3.99,No,No
EMP_120301,57,Female,Engineering,Administrator,Bachelor,Divorced,4,5,72357.79,9.85,17,3.16,2.21,3.61,2.86,Yes,No,Rarely,5,5,3.8,No,No
EMP_129793,26,Female,Finance,Manager,Diploma,Single,11,5,47699.46,9.04,19,3.22,3.05,,2.59,No,Yes,Frequently,6,8,5.0,No,Yes
EMP_108978,21,Male,Support,Team Lead,Diploma,Divorced,15,8,65526.46,9.86,24,4.39,5.0,1.99,3.52,No,Yes,Rarely,9,4,4.2,No,No
EMP_128711,51,Male,HR,Consultant,MBA,Divorced,0,5,88471.21,15.11,23,4.03,3.24,2.04,4.11,No,No,Frequently,8,3,3.96,No,Yes
EMP_121423,24,Female,Sales,Manager,Diploma,Single,10,14,87629.26,11.47,23,3.08,2.95,4.98,1.25,No,No,Rarely,7,4,3.91,No,Yes
EMP_129190,36,Female,HR,Analyst,MBA,Married,23,1,103677.94,21.62,12,4.52,1.64,1.87,3.7,No,No,Rarely,6,4,3.74,No,Yes
EMP_120069,35,Female,Sales,Manager,Diploma,Single,12,11,56819.99,1.98,17,2.76,3.25,3.65,3.23,Yes,No,Frequently,5,1,3.39,No,Yes
EMP_115555,50,Male,Marketing,Developer,PhD,Divorced,1,8,87009.8,10.12,30,3.31,4.66,2.87,2.14,No,No,Frequently,10,5,3.98,No,Yes
EMP_129241,33,Male,Engineering,Administrator,PhD,Divorced,4,12,111165.29,10.18,20,3.87,,3.92,3.07,No,No,Rarely,5,6,,No,No
EMP_116663,57,Female,Operations,Analyst,PhD,Married,1,11,94229.13,23.28,19,2.98,2.38,3.2,2.11,No,No,Rarely,8,7,4.21,No,Yes
EMP_124066,54,Female,Finance,Team Lead,Diploma,Married,13,1,100118.82,18.11,25,2.23,2.21,2.64,3.15,No,No,Rarely,3,2,4.08,No,Yes
EMP_115675,53,Female,Engineering,Developer,MBA,Married,13,11,93124.37,14.47,27,4.36,1.99,2.75,2.71,No,No,Non-Travel,5,8,3.76,No,No
EMP_112878,35,Male,Engineering,Analyst,MBA,Divorced,12,3,23547.1,13.49,15,4.09,2.48,2.66,4.58,Yes,No,Frequently,0,6,4.43,Yes,Yes
EMP_105708,54,Female,Support,Administrator,PhD,Single,17,0,116562.8,14.17,16,3.31,1.65,2.72,2.6,No,Yes,Rarely,10,6,3.65,No,No
EMP_111775,49,Female,Operations,Manager,PhD,Single,13,6,80267.71,10.18,21,3.43,3.15,2.43,2.67,No,No,Rarely,7,3,4.2,No,No
EMP_119877,52,Female,Operations,Developer,Bachelor,Married,14,1,56805.35,19.53,20,3.99,2.51,3.91,2.99,Yes,No,Rarely,7,3,3.21,No,No
EMP_103873,21,Male,Marketing,Analyst,MBA,Single,20,7,102483.16,7.69,19,3.6,4.22,2.84,2.77,Yes,No,Rarely,8,6,5.0,No,Yes
EMP_123079,47,Male,Marketing,Developer,PhD,Divorced,5,5,15000.0,12.62,15,4.11,3.28,2.72,1.45,No,No,Non-Travel,3,4,4.29,No,No
EMP_124114,41,Female,Finance,Analyst,Diploma,Divorced,18,2,78543.26,14.05,17,2.8,2.89,1.86,2.53,Yes,Yes,Rarely,7,2,4.52,No,No
EMP_114199,59,Female,Marketing,Executive,MBA,Married,7,6,36262.87,13.65,27,4.28,1.87,4.2,1.33,No,No,Frequently,6,4,2.16,No,Yes
EMP_106388,41,Male,Finance,Executive,MBA,Married,12,8,,6.35,14,3.58,2.5,3.74,4.18,No,No,Non-Travel,6,6,3.89,No,No
EMP_109080,24,Male,HR,Consultant,Diploma,Single,19,7,62461.02,15.68,25,4.37,4.39,4.13,3.29,Yes,Yes,Non-Travel,6,6,1.0,No,No
EMP_117240,47,Female,Sales,Analyst,Master,Divorced,11,13,90054.1,3.99,20,4.46,3.5,1.94,4.16,No,Yes,Rarely,6,5,4.11,No,Yes
EMP_117208,59,Male,Operations,Team Lead,Diploma,Single,10,3,40707.7,10.29,17,3.95,1.75,4.22,3.26,Yes,No,Rarely,2,7,2.7,No,Yes
EMP_129173,33,Female,Finance,Administrator,Master,Single,1,12,53921.99,17.9,16,2.44,3.02,5.0,1.96,Yes,No,Rarely,3,4,3.48,No,Yes
EMP_118049,33,Male,Operations,Analyst,PhD,Divorced,13,0,125284.72,11.93,27,4.59,4.08,3.26,2.53,No,No,Non-Travel,5,4,,No,Yes
EMP_123614,33,Female,Marketing,Analyst,PhD,Single,20,9,768729.44,13.8,21,3.96,4.18,4.78,3.77,No,No,Rarely,10,3,4.48,Yes,Yes
EMP_117188,41,Female,Sales,Manager,PhD,Married,9,0,74023.6,7.35,19,3.13,3.51,3.4,2.72,No,Yes,Non-Travel,4,7,,No,No
EMP_111470,50,Male,Sales,Developer,MBA,Divorced,0,0,27785.56,7.87,30,3.55,2.59,3.68,4.61,No,Yes,Non-Travel,7,1,4.37,No,Yes
EMP_106211,57,Male,Finance,Executive,PhD,Divorced,5,10,96045.64,16.33,24,3.36,2.29,2.65,3.2,No,Yes,frequently,2,4,2.71,No,No
EMP_115462,42,Female,Marketing,Developer,Diploma,Single,12,3,101384.15,16.86,17,3.04,3.93,3.5,2.02,No,No,Rarely,5,6,2.21,No,No
EMP_100454,30,Male,Support,Executive,Diploma,Single,13,5,87317.49,17.02,15,3.53,4.69,3.2,3.3,Yes,No,Rarely,2,4,2.65,Yes,No
EMP_100007,43,Male,HR,Consultant,Master,Married,23,5,101167.34,18.85,25,1.74,,3.48,2.92,No,No,Non-Travel,8,8,3.93,No,Yes
EMP_125041,43,Female,Support,Consultant,PhD,Single,9,12,63004.42,14.44,21,3.53,4.72,3.13,2.9,No,No,Rarely,11,8,3.17,Yes,No
EMP_126707,47,Female,Finance,Administrator,PhD,Divorced,0,10,79212.39,10.03,23,4.99,2.63,3.43,3.69,No,No,Rarely,9,3,3.6,No,Yes
EMP_111738,44,Female,Finance,Consultant,Bachelor,Divorced,20,13,100379.25,19.99,13,3.21,2.7,3.46,4.03,No,No,Rarely,5,3,4.81,No,Yes
EMP_116549,31,Female,Sales,Team Lead,PhD,Single,7,2,48160.16,18.67,16,4.66,,2.25,3.48,Yes,No,Rarely,6,3,2.47,No,Yes
EMP_113749,27,Male,Engineering,Analyst,Master,Married,23,4,115291.68,14.73,14,2.51,2.12,5.0,3.5,No,Yes,Non-Travel,9,4,4.6,Yes,No
EMP_106130,37,Female,Support,Administrator,Diploma,Divorced,2,4,108342.48,20.64,15,4.02,2.53,4.23,4.89,Yes,No,Frequently,4,3,3.07,Yes,Yes
EMP_127186,44,Male,Marketing,Executive,MBA,Single,13,2,45495.37,16.37,21,2.53,2.57,3.77,4.41,Yes,No,Non-Travel,8,2,2.47,No,No
EMP_101325,55,Male,Support,Analyst,Bachelor,Married,7,1,57196.5,14.19,16,4.06,3.14,4.71,3.9,No,No,Rarely,9,7,,No,No
EMP_120662,43,Female,Support,Team Lead,Diploma,Married,11,11,89802.24,8.91,27,2.79,4.49,4.79,4.36,No,No,Rarely,1,7,4.24,No,No
EMP_124886,49,Female,Finance,Analyst,Master,Married,6,7,1068575.76,5.14,16,3.94,4.17,1.78,4.15,No,No,Frequently,3,2,2.41,No,Yes
EMP_115451,55,Male,Support,Administrator,Bachelor,Married,10,2,63415.92,8.78,18,3.95,2.51,3.34,3.55,No,No,Frequently,9,7,4.46,No,No
EMP_122983,37,Male,Marketing,Analyst,Master,Single,2,11,,13.85,22,5.0,3.53,2.56,2.64,Yes,Yes,Non-Travel,8,6,2.71,Yes,No
EMP_112133,57,Female,Finance,Executive,Diploma,Divorced,1,11,41771.18,10.62,24,3.64,1.87,3.49,3.38,No,No,Frequently,10,2,4.55,No,Yes
EMP_103119,46,Male,Operations,Developer,MBA,Married,18,5,77062.58,8.12,23,1.46,2.66,3.01,3.98,No,No,frequently,5,7,2.87,No,Yes
EMP_125764,34,Female,Engineering,Team Lead,Bachelor,Married,11,11,30303.39,20.91,17,3.37,4.17,4.68,2.48,No,Yes,frequently,8,2,3.07,Yes,No
EMP_116919,49,Female,Marketing,Administrator,MBA,Divorced,12,0,99296.46,14.72,17,3.66,1.57,3.88,3.39,No,No,Rarely,4,4,4.43,Yes,Yes
EMP_128679,38,Male,Operations,Manager,Master,Married,10,7,32059.48,7.82,17,4.16,2.19,3.33,3.68,No,No,Frequently,8,7,1.4,No,No
EMP_119311,41,Female,Finance,Team Lead,PhD,Single,0,3,51472.47,6.63,27,3.11,2.77,3.36,3.4,No,Yes,Non-Travel,6,2,4.31,No,Yes
EMP_106931,56,Male,Support,Administrator,Bachelor,Married,1,6,137960.6,19.79,16,3.2,5.0,,4.39,Yes,No,Rarely,7,3,3.91,No,No
EMP_112974,38,Female,Sales,Administrator,Master,Single,14,14,77820.5,16.55,25,2.6,3.22,3.13,3.38,No,No,Non-Travel,13,1,4.8,No,No
EMP_128834,54,Female,Engineering,Team Lead,PhD,Single,17,10,101662.64,14.17,26,2.37,3.39,3.89,3.04,No,No,Frequently,3,3,5.0,No,No
EMP_108759,49,Male,Operations,Analyst,PhD,Single,14,7,125306.35,17.31,26,3.65,2.36,4.12,3.97,Yes,No,Non-Travel,5,6,3.08,No,Yes
EMP_126632,22,Female,HR,Analyst,MBA,Divorced,3,3,41328.04,14.94,18,3.34,2.69,2.04,1.16,Yes,No,Non-Travel,5,7,4.84,No,Yes
EMP_129937,27,Male,Sales,Analyst,Master,Married,2,5,47644.53,3.59,11,3.59,2.08,3.73,5.0,Yes,Yes,Rarely,5,4,3.79,No,No
EMP_112532,45,Male,HR,Consultant,Master,Single,13,13,68389.32,9.94,20,3.3,2.53,2.38,2.28,No,No,Non-Travel,3,3,4.09,No,Yes
EMP_110279,52,Female,Support,Developer,Master,Divorced,13,2,49301.73,28.7,23,1.81,3.27,3.92,3.22,Yes,No,Non-Travel,7,5,4.57,Yes,Yes
EMP_129064,58,Female,Engineering,Developer,Diploma,Single,15,5,110245.47,12.46,22,2.99,4.03,3.07,3.21,No,No,Rarely,3,4,3.45,No,Yes
EMP_112970,28,Female,Engineering,Administrator,Bachelor,Married,1,0,136739.07,10.8,21,2.98,3.89,1.93,4.23,Yes,Yes,Frequently,3,6,5.0,No,Yes
EMP_102561,48,Female,Support,Administrator,MBA,Single,17,3,66909.81,7.05,22,2.98,3.2,3.09,3.04,No,No,Rarely,5,4,3.12,No,Yes
EMP_108911,40,Female,Support,Consultant,Bachelor,Single,5,8,58820.88,10.59,13,3.58,3.04,2.4,4.41,Yes,No,Rarely,5,9,3.13,No,Yes
EMP_127301,31,Female,Sales,Consultant,Bachelor,Married,2,7,63935.8,10.41,20,4.11,4.26,2.22,1.9,No,Yes,Non-Travel,8,6,3.03,No,No
EMP_104112,45,Female,Support,Executive,PhD,Divorced,16,9,111633.81,16.2,14,4.74,3.03,4.43,3.87,Yes,Yes,Non-Travel,4,7,3.93,No,Yes
EMP_107756,52,Male,Engineering,Executive,PhD,Divorced,17,14,23246.4,14.69,20,2.32,2.65,2.66,4.75,Yes,No,Rarely,7,4,3.39,No,No
EMP_110694,33,Male,Support,Consultant,Master,Divorced,8,0,19029.2,8.47,23,4.69,1.87,1.43,3.53,No,Yes,Frequently,5,6,4.48,No,Yes
EMP_121681,59,Male,Finance,Analyst,Bachelor,Single,8,4,15000.0,8.37,24,3.23,3.17,2.2,3.45,No,No,frequently,4,6,4.34,No,Yes
EMP_129975,35,Female,Finance,Manager,MBA,Married,18,9,100079.22,13.08,25,2.2,2.62,3.32,2.58,No,No,Frequently,7,3,3.68,No,Yes
EMP_104485,58,Male,Operations,Analyst,Bachelor,Divorced,17,9,137213.05,15.61,28,3.19,2.82,1.48,2.55,No,Yes,Frequently,7,9,4.06,No,No
EMP_103129,49,Female,Engineering,Developer,Diploma,Divorced,22,12,,23.97,18,3.34,3.32,2.38,2.13,No,Yes,Rarely,14,7,2.93,No,No
EMP_121677,39,Male,Marketing,Developer,Master,Single,6,3,109078.32,11.07,19,2.83,3.43,4.08,2.63,No,No,Rarely,7,6,4.17,No,No
EMP_108877,50,Female,Sales,Team Lead,PhD,Divorced,24,6,60139.27,9.86,31,4.96,1.55,,3.99,Yes,No,Rarely,7,6,2.26,No,No
EMP_114598,47,Male,Engineering,Executive,Bachelor,Divorced,23,4,39899.4,10.03,24,3.34,2.92,4.05,4.14,No,No,Rarely,6,6,3.97,No,No
EMP_125748,32,Female,Operations,Consultant,Master,Married,11,10,58710.46,19.6,19,2.77,2.73,3.42,3.73,No,No,Non-Travel,6,4,4.46,No,No
EMP_100624,55,Male,HR,Consultant,Master,Divorced,2,3,70737.51,6.8,15,3.22,2.58,3.41,3.35,No,Yes,Rarely,6,4,4.64,No,No
EMP_111317,41,Female,Engineering,Executive,Bachelor,Divorced,13,5,69300.12,16.13,17,2.97,2.8,2.67,3.88,No,No,Rarely,8,4,4.11,Yes,Yes
EMP_125356,48,Female,Finance,Developer,Diploma,Single,5,12,32844.7,10.13,20,4.79,3.53,3.95,2.92,Yes,No,Frequently,8,3,4.51,No,Yes
EMP_103300,32,Female,Operations,Team Lead,Master,Divorced,14,5,59895.19,19.25,25,3.94,1.42,1.76,3.95,No,No,Non-Travel,2,4,3.2,No,No
EMP_109757,22,Male,Operations,Developer,PhD,Divorced,21,1,16536.14,20.38,22,3.97,,2.61,3.19,Yes,No,Frequently,6,6,4.63,Yes,No
EMP_117792,55,Female,Support,Developer,Master,Married,13,13,82033.65,20.75,16,3.64,3.42,3.95,1.66,No,No,Rarely,6,7,4.42,No,No
EMP_105582,38,Female,Marketing,Team Lead,MBA,Married,24,4,64574.24,18.84,17,3.77,2.36,3.68,3.29,Yes,No,Frequently,5,5,1.97,No,Yes
EMP_105439,58,Male,HR,Manager,MBA,Single,24,8,71814.38,1.54,30,3.08,2.04,3.14,3.52,No,Yes,Rarely,10,3,5.0,Yes,No
EMP_113329,48,Female,Engineering,Executive,MBA,Divorced,4,14,114386.39,6.66,23,4.42,4.25,3.69,2.88,No,No,Rarely,5,5,3.73,Yes,No
EMP_124601,59,Male,Support,Manager,PhD,Divorced,1,6,47814.81,7.55,24,1.0,2.34,3.4,5.0,Yes,No,Non-Travel,8,7,4.68,No,No
EMP_104344,24,Female,Marketing,Executive,Master,Single,22,10,88996.76,8.23,25,3.53,3.49,1.42,3.26,No,Yes,Frequently,5,3,2.93,No,Yes
EMP_113858,21,Male,Marketing,Manager,Master,Married,23,11,52217.76,16.86,20,2.39,5.0,2.21,3.63,No,No,Frequently,6,5,4.13,No,No
EMP_111171,44,Female,HR,Manager,PhD,Single,16,7,25906.63,9.5,15,2.91,5.0,4.37,4.11,Yes,No,Non-Travel,5,5,4.78,No,No
EMP_125536,52,Male,Marketing,Administrator,Bachelor,Divorced,24,9,49715.57,15.99,20,2.55,3.17,4.63,3.46,No,Yes,Rarely,5,5,3.11,No,No
EMP_129282,55,Male,Support,Manager,Diploma,Single,22,4,114200.88,17.09,17,3.05,3.54,3.15,3.44,No,Yes,Rarely,4,4,3.16,No,Yes
EMP_116578,26,Male,Operations,Manager,PhD,Single,5,6,111268.98,6.83,25,2.71,2.59,2.79,3.44,No,Yes,Non-Travel,5,5,5.0,Yes,No
EMP_118532,28,Female,Operations,Analyst,Diploma,Married,11,10,51898.58,13.57,26,3.54,3.94,2.59,4.11,No,No,Non-Travel,6,2,2.96,No,No
EMP_114763,30,Female,Support,Developer,Diploma,Divorced,12,12,62897.37,6.97,21,1.99,2.98,2.84,3.05,No,No,Non-Travel,12,3,3.5,Yes,No
EMP_126137,50,Female,Operations,Consultant,Master,Single,0,14,118901.33,19.05,27,2.98,2.54,3.88,2.22,Yes,Yes,Frequently,12,5,4.07,No,Yes
EMP_118885,28,Female,Finance,Developer,MBA,Married,18,2,15000.0,6.41,21,3.86,2.03,4.36,3.22,No,No,Rarely,4,2,4.49,No,No
EMP_123439,49,Male,Engineering,Administrator,MBA,Single,9,3,18078.58,21.5,14,4.07,3.26,3.65,3.31,No,No,Rarely,5,8,3.96,No,Yes
EMP_127539,33,Male,Engineering,Developer,PhD,Married,21,5,34728.16,15.24,23,3.99,2.97,3.66,3.36,Yes,No,Non-Travel,9,2,,No,No
EMP_124746,57,Female,Marketing,Team Lead,MBA,Divorced,5,3,86737.32,2.49,12,5.0,1.79,4.09,5.0,No,No,Rarely,7,8,4.16,Yes,Yes
EMP_107957,21,Female,Sales,Analyst,Master,Married,10,0,44182.51,15.12,20,2.85,1.66,2.72,2.18,Yes,Yes,Rarely,6,6,3.17,No,Yes
EMP_109091,23,Female,Engineering,Administrator,PhD,Divorced,15,13,66727.72,14.09,28,2.74,2.75,5.0,3.54,No,Yes,Non-Travel,5,3,3.39,No,Yes
EMP_116395,38,Female,Marketing,Analyst,Bachelor,Divorced,4,13,75799.28,14.44,12,2.99,4.84,4.12,2.21,No,No,Rarely,4,5,3.65,No,No
EMP_109477,53,Male,Engineering,Analyst,MBA,Divorced,1,11,99466.03,16.94,23,4.52,3.28,,3.3,No,Yes,Non-Travel,3,8,2.28,No,Yes
EMP_111368,35,Female,Sales,Administrator,Master,Married,24,11,67907.73,10.14,15,3.17,2.87,2.05,2.44,No,No,Non-Travel,8,4,2.0,No,Yes
EMP_119639,47,Female,Engineering,Administrator,Diploma,Divorced,24,9,137709.65,14.27,14,3.3,2.4,4.26,2.42,No,No,Rarely,6,7,3.79,No,No
EMP_121910,41,Male,Operations,Analyst,Master,Single,21,7,88298.13,20.79,17,4.07,1.0,3.45,2.16,Yes,No,Rarely,8,2,4.65,Yes,No
EMP_116758,52,Female,Support,Administrator,Diploma,Single,13,4,98200.21,14.21,26,4.03,2.92,3.98,3.3,Yes,No,Frequently,2,5,2.98,No,Yes
EMP_110287,35,Male,Engineering,Team Lead,PhD,Single,2,3,68189.57,4.03,19,2.79,1.71,1.65,2.63,No,No,Non-Travel,0,9,2.76,No,No
EMP_119353,26,Male,Engineering,Analyst,Bachelor,Divorced,4,9,,4.99,15,2.83,3.86,4.3,4.23,Yes,No,Non-Travel,9,4,4.85,No,No
EMP_112453,43,Male,HR,Administrator,Master,Single,9,13,86561.54,8.42,14,2.79,3.32,5.0,2.86,Yes,Yes,Non-Travel,5,2,4.98,No,Yes
EMP_103811,50,Female,Support,Manager,Bachelor,Divorced,5,8,86161.96,3.6,20,4.47,2.31,1.53,3.92,No,Yes,Rarely,9,6,3.19,Yes,No
EMP_108135,49,Female,HR,Consultant,Bachelor,Divorced,20,6,40811.0,17.38,25,3.31,3.17,3.09,2.47,No,Yes,Rarely,7,6,2.03,Yes,No
EMP_120797,45,Male,Operations,Analyst,PhD,Divorced,22,0,72381.48,23.35,23,4.36,4.26,2.38,3.46,No,Yes,frequently,11,8,3.82,No,No
EMP_127368,38,Female,Engineering,Executive,MBA,Divorced,4,14,70340.26,12.37,22,4.48,2.43,4.31,3.08,Yes,No,Rarely,9,6,2.92,No,No
EMP_101830,25,Female,Marketing,Analyst,PhD,Single,17,3,15000.0,10.55,19,3.19,4.56,1.0,3.45,No,Yes,Frequently,4,5,,No,Yes
EMP_106684,57,Female,Sales,Team Lead,MBA,Single,13,0,40892.32,15.44,19,4.03,3.38,5.0,4.25,Yes,Yes,Frequently,7,4,4.97,No,No
EMP_107763,47,Male,HR,Executive,Diploma,Married,24,0,62269.56,17.9,19,2.84,2.87,3.48,2.53,No,No,Rarely,8,7,4.42,No,Yes
EMP_122484,39,Male,HR,Team Lead,Diploma,Single,22,10,17220.65,18.71,25,3.37,3.41,3.85,4.73,No,No,Non-Travel,6,6,4.3,No,No
EMP_124953,28,Male,Engineering,Developer,PhD,Divorced,15,4,28636.58,23.85,20,2.5,4.81,4.31,2.9,No,Yes,Rarely,7,6,4.79,No,No
EMP_110987,50,Female,Operations,Analyst,Diploma,Divorced,12,14,46928.78,6.21,18,2.9,1.83,2.93,3.48,No,No,Frequently,4,6,3.12,No,No
EMP_104078,52,Male,Finance,Manager,Bachelor,Divorced,18,8,85893.33,13.33,18,3.04,1.0,2.74,2.12,No,No,Frequently,5,5,3.79,No,Yes
EMP_129059,59,Male,Sales,Analyst,Diploma,Married,2,6,91732.43,20.91,21,3.53,4.05,4.16,4.86,Yes,No,Non-Travel,7,3,3.58,No,No
EMP_128108,41,Female,Marketing,Manager,PhD,Divorced,1,2,46718.69,8.87,23,2.79,2.25,2.11,2.42,Yes,Yes,Rarely,5,2,3.43,Yes,No
EMP_125202,40,Female,Marketing,Analyst,Diploma,Divorced,3,9,15000.0,8.06,25,4.17,2.12,4.67,3.26,No,Yes,Rarely,7,4,3.22,No,Yes
EMP_116460,49,Female,Finance,Executive,Diploma,Single,19,4,128610.22,1.66,18,4.14,1.84,,3.46,No,Yes,Rarely,0,3,4.7,No,No
