customer_age,gender,city,customer_tenure_months,customer_segment,plan_type,contract_type,number_of_services,monthly_data_usage_gb,monthly_voice_minutes,monthly_sms_count,international_usage_flag,network_drop_rate,average_download_speed,service_outages_last_6m,support_tickets_last_12m,avg_resolution_time_hours,complaints_last_12m,mobile_app_logins_last_30d,reward_points_balance,campaign_response_rate,late_payments_last_12m,autopay_enabled,billing_disputes_last_12m,customer_lifetime_value,monthly_revenue,retention_offer_count,service_region_cluster,churn_flag
25,Male,Delhi,95,Premium,Prepaid,2 Year,1,38.47219091974129,577.8835151526341,91,0,8.292280877015925,88.8678494291648,5,1,15.542330311199528,1,12,37501,38.68761387966866,1,1,0,31366.139180069506,1000.0629903447428,1,5,0
73,Male,Chennai,65,Premium,Enterprise,Month-to-Month,4,27.016894467964097,418.7901850987424,80,0,7.489554463484353,78.47559256111033,3,2,49.52979881217898,1,16,24075,89.81377662359013,1,1,0,32674.4381990446,1184.4184984169551,0,9,0
59,Female,Mumbai,113,Business,Prepaid,Month-to-Month,1,30.58650230507463,750.2872659321731,83,0,2.779459062426425,78.03553464013868,0,2,21.086639927605702,1,11,29364,,1,0,1,48190.31934721995,1071.310271061479,0,19,0
33,Male,Kolkata,16,Business,Unlimited,Month-to-Month,2,57.36724046938866,825.3456228631546,79,0,1.0590249088284676,51.97763016464538,4,6,19.569897049795216,3,15,5447,60.52573896858119,1,0,0,42928.19562593247,614.8627971557022,0,3,0
48,Female,Kolkata,21,Family,Postpaid,Month-to-Month,1,40.17890776127292,871.8622260923014,63,0,9.791374223995897,72.52356386797808,5,0,22.914084005091468,1,9,19562,86.74917063512633,0,0,0,76770.99704080807,1372.8651783334035,1,29,1
69,Male,Bangalore,87,Premium,Postpaid,Month-to-Month,3,57.41352462254153,828.1371309940687,82,0,8.565521776635203,93.98439992923458,3,0,27.474097892481105,0,9,1158,64.81656862052608,1,1,0,48278.9926680186,2158.1495373850626,4,4,1
79,Female,Bangalore,101,Business,Prepaid,2 Year,4,25.44782159434508,447.7928991119653,73,1,1.6738231445222385,57.80606654273652,1,1,19.916782121813355,3,16,35158,2.1006114935083864,0,0,0,67747.83146240075,1770.698798427596,4,3,0
76,Female,Chennai,25,Consumer,Postpaid,Month-to-Month,3,47.304386940627616,569.1710220738379,91,0,0.9222957223970196,82.54878204756052,0,3,7.667170974284257,0,14,44357,13.428917454634703,2,1,0,34298.562691268446,1548.4992468684643,0,5,0
43,Female,Delhi,103,Premium,Prepaid,Month-to-Month,5,22.987870768100247,414.6685113451152,86,0,1.7402760599152034,83.6757874063866,5,2,16.988927269990977,0,12,15044,92.3696188263598,1,0,0,27425.462476033397,1535.0576843950896,0,45,0
49,Female,Mumbai,51,Family,Unlimited,2 Year,4,46.01613684803007,985.1193050268222,87,0,7.390962974661708,66.17417348870475,1,1,27.78694147377752,1,14,46774,5.226319571094129,0,1,1,45549.50889991853,1257.9749332208048,0,8,1
54,Male,Bangalore,67,Family,Postpaid,1 Year,5,18.03956892008597,1110.347675795099,88,0,3.2103127507022378,,4,3,18.480277999935637,2,25,43467,38.78910371631633,1,1,3,27512.195431744854,1278.3208043249406,1,12,0
68,Male,Pune,7,Premium,Prepaid,Month-to-Month,3,60.83675476980402,984.3178861172256,73,0,7.664555221299899,,0,3,13.064388537651524,3,13,46332,21.595945354280254,0,1,0,58762.83175047265,971.5856801357698,0,5,0
52,Female,Chennai,86,Family,Unlimited,Month-to-Month,5,12.083328525391185,828.8953070288568,85,0,5.161379909782938,42.08875143091194,0,1,20.199321244003727,3,11,9746,92.66319381911406,1,1,0,69884.95450986047,1604.8919891051528,1,38,1
38,Male,Delhi,92,Business,Enterprise,1 Year,1,39.39849499199332,399.9946952151076,76,0,8.255836245922728,,3,2,3.626621221051168,0,14,23703,39.81137120693198,1,0,0,62828.81336207295,1147.969634317781,2,33,0
46,Male,Chennai,104,Premium,Prepaid,2 Year,1,101.795803912363,272.3433284200364,82,0,0.4309947372517053,96.44812776351831,3,1,36.93023620162899,1,17,9353,36.48759467698206,1,0,1,53328.06227554043,1609.9759936982095,0,47,0
33,Male,Delhi,9,Family,Prepaid,Month-to-Month,5,48.27832144647795,660.3554250442795,82,0,8.346972936209497,59.58360030133488,0,6,55.45911701495383,0,13,21737,,1,1,0,75657.85486945347,1284.2664910637027,0,42,1
33,Male,Mumbai,10,Consumer,Postpaid,Month-to-Month,5,27.249618825340143,314.78582238835605,60,0,6.0200302846857054,83.53533973575797,1,3,16.758736379766273,2,13,27260,97.47732572973976,1,1,0,45235.67338334004,1272.9763802911657,0,9,1
51,Male,Mumbai,100,Family,Postpaid,1 Year,1,22.121192830413587,192.9114968587188,78,0,2.8788837105138763,48.85208812900261,3,3,14.87032065669909,0,19,20877,30.89074122928036,1,1,0,28200.943718756596,1433.0619880077222,1,17,0
18,Female,Bangalore,76,Premium,Postpaid,2 Year,4,67.96230564103496,671.494454616776,68,0,0.900856518636336,98.6032603491785,1,2,60.26841360974521,1,9,28684,99.4728175672673,0,0,0,61508.70881392768,1285.1493414675474,0,16,0
45,Male,Bangalore,1,Consumer,Postpaid,1 Year,2,16.520563522544684,285.6705956809609,81,0,0.0560865821002853,111.50462127962862,2,1,32.378288820753625,1,18,30050,54.23627709775214,1,1,1,55801.025881114445,1276.095849560973,1,16,0
29,Male,Pune,54,Premium,Postpaid,Month-to-Month,2,26.941017587683397,486.7689950139896,78,0,7.282933166223189,98.17871388097028,3,3,53.149147819318856,1,11,45398,65.10323597785715,1,1,1,26258.95804655732,1580.208389035794,0,44,1
29,Male,Kolkata,12,Family,Postpaid,Month-to-Month,4,34.65799545392072,260.2727294298161,61,0,6.020352199468128,71.13874028524074,2,3,41.73543453795269,2,19,33118,12.933873596678536,0,0,1,56984.0033963333,736.1089018785532,2,11,1
56,Male,Hyderabad,81,Premium,Enterprise,2 Year,1,29.82895451597803,617.3573984268758,81,0,4.098610503385033,63.79732724880418,4,3,38.120430258795686,2,17,49722,23.84393354629704,0,1,0,59638.01381970203,500.42826697678834,0,24,0
18,Male,Mumbai,54,Business,Enterprise,2 Year,4,16.139052341341635,727.701048770221,58,0,1.2703411767842363,130.56677539802973,5,2,8.14384332314626,2,11,16124,41.672897296107294,2,1,2,73412.901196057,1227.7984974655155,2,40,0
61,Female,Chennai,26,Business,Postpaid,Month-to-Month,5,37.91079989497543,976.7942168141504,104,0,7.411884737096338,,2,3,38.68772581707018,1,14,33094,40.40770517881472,1,1,0,54871.28307062165,1679.9032960104155,0,25,1
74,Male,Hyderabad,76,Business,Prepaid,Month-to-Month,1,16.30636492872641,449.48046585947895,77,0,9.449976559218618,42.166824681807206,1,3,16.120821826739444,2,19,18077,11.41293673683137,0,0,0,20549.840265401854,754.3793226503975,0,13,1
49,Male,Pune,39,Premium,Postpaid,Month-to-Month,3,66.44811442698588,720.7765818721447,70,0,5.570658652119632,,1,2,26.74242962919393,1,17,1679,81.13498796482916,0,0,0,61288.66776100201,1132.5849080445337,0,6,1
42,Female,Chennai,85,Family,Enterprise,1 Year,5,17.70214099868268,591.6683133052503,89,0,4.72735224694473,79.90077448981502,1,3,10.39576783682849,2,8,49212,78.25577360562905,1,0,1,52602.402051303696,1738.7536013626775,1,14,0
34,Female,Pune,1,Consumer,Unlimited,Month-to-Month,4,31.57294368010975,714.5033121863981,94,1,4.434485450583682,71.61172499052715,4,5,38.17921202175944,2,11,42998,7.620523615747055,0,0,0,26684.837581579544,1929.2010780445348,0,14,1
33,Female,Mumbai,2,Consumer,Unlimited,Month-to-Month,2,27.463478655558017,634.9503330979519,76,0,1.3791099984717523,92.24288296104822,2,3,36.166657623545234,0,11,19426,91.84375126418296,0,0,1,49558.86764378446,1593.839136434758,0,2,1
21,Male,Delhi,7,Premium,Enterprise,Month-to-Month,4,29.22586976420173,695.253219361175,88,0,5.2878371125092105,71.60584534280795,2,1,39.16647307588826,1,13,40438,25.23688502022869,3,0,0,79271.67684288367,1243.2453960752982,1,44,1
27,Female,Pune,69,Family,Enterprise,Month-to-Month,3,38.54796653197534,368.4926578998254,68,0,5.5046306504507125,89.69325159813245,2,3,11.41583553550224,0,11,18012,48.77964188562879,0,0,1,78074.10592452585,1281.3033348940066,0,21,1
79,Female,Chennai,107,Business,Enterprise,Month-to-Month,3,7.76914738241203,507.75269624740736,102,1,5.85338266124457,66.94827039116709,0,0,37.78257811962703,2,14,12138,44.83960945268714,1,0,1,41163.83377616824,1091.6284859455675,3,6,1
69,Male,Pune,81,Premium,Postpaid,Month-to-Month,4,15.290393877468563,976.6327163408292,92,0,3.986003109326996,70.7516360298012,2,0,11.145870632387956,0,15,3157,1.315360775563157,1,1,0,25566.432487436115,1321.3264526327348,0,9,0
29,Female,Hyderabad,37,Consumer,Postpaid,Month-to-Month,4,28.987340029896952,621.2251546757936,93,0,4.114747277229594,54.96339405195226,2,2,24.364214543108705,0,14,16423,42.30451276733537,1,1,0,57891.42129112754,1484.6282308236357,0,39,0
64,Male,Delhi,52,Premium,Enterprise,Month-to-Month,3,19.76200157852722,856.6924358523183,69,1,0.1852786258438343,52.203708700595314,1,3,13.4976507038517,0,15,41980,72.71627828976264,2,1,0,21658.67509917157,1350.986246805877,1,7,0
77,Female,Bangalore,81,Consumer,Postpaid,1 Year,4,60.02566253757157,860.9775892054531,85,0,6.029605067014855,52.25106265338962,2,0,8.986053647902306,1,20,13496,25.858809824552576,1,0,0,80183.52642421954,2004.8678815227088,2,36,0
61,Female,Kolkata,75,Consumer,Enterprise,2 Year,1,21.46026722194063,599.0033745152218,67,1,2.460979081918863,105.31235359629088,2,2,12.172493594574624,0,13,27917,61.56891307789852,2,1,0,30760.129632040716,839.661849859784,0,35,0
24,Female,Delhi,78,Premium,Postpaid,Month-to-Month,5,54.29827329164878,360.9262551565828,67,0,9.240739899938488,73.61106350234844,4,2,27.62016564949805,1,15,49467,59.31904297811107,0,1,0,41487.4008356893,802.6339893492072,2,41,1
70,Male,Mumbai,84,Business,Enterprise,Month-to-Month,1,17.693457989901088,700.8977707002994,73,0,3.079577012537621,48.649498275723744,4,2,36.00040622800753,1,13,6997,87.90404927781205,1,1,0,40091.71065192237,1727.3705330107737,2,42,0
66,Female,Hyderabad,119,Family,Enterprise,1 Year,2,28.80961958518,1030.5350039212558,75,0,4.544911774014175,77.94397193095212,2,0,16.354722005663444,1,18,21058,76.30381870822285,2,1,0,42467.68018162935,782.7643027628305,0,7,0
66,Female,Kolkata,62,Consumer,Unlimited,Month-to-Month,1,19.675819313435163,620.3116729708529,79,0,3.5116182878320257,90.37291700171326,3,2,14.091459160538369,1,14,33733,49.998174304102186,1,1,0,60419.777605593474,1945.006493627392,2,33,0
72,Female,Kolkata,8,Consumer,Postpaid,1 Year,5,32.702186066669896,1142.9409120252983,78,0,9.767075161166323,90.50149177372278,0,5,28.786870373250856,3,13,5260,,0,1,0,48294.45762696315,936.3465983655394,0,18,1
42,Female,Pune,22,Consumer,Postpaid,Month-to-Month,3,25.27358983818364,983.2282130152336,82,0,4.023912094406615,64.15442247079135,2,3,28.53025070494999,0,14,14028,52.160398840059145,1,1,0,70186.73745798127,625.1464959357934,1,45,0
34,Male,Mumbai,118,Premium,Prepaid,Month-to-Month,1,32.72992815071093,222.6449193532924,71,0,0.7628472910179995,86.30068721066718,1,1,36.80445646661291,0,19,47999,1.5847216348971571,2,1,1,29917.015107275434,1128.5683859292278,0,10,0
29,Female,Pune,29,Family,Enterprise,1 Year,3,48.28708942108865,832.7060802577813,88,0,3.455070412562554,67.16232718290372,1,2,18.596205774270544,0,8,17033,74.77164469196703,0,0,2,76196.67359131633,892.5225922170713,0,48,0
54,Female,Mumbai,50,Business,Prepaid,Month-to-Month,3,11.07643106486254,402.7259067243201,88,1,6.371007467738176,107.47260317428518,3,3,28.00939721024264,1,23,14590,42.10103420284433,1,1,0,44707.906596710265,741.8674732710875,0,44,1
28,Male,Bangalore,45,Premium,Unlimited,2 Year,4,45.42268892933246,750.391464302235,70,1,5.070012692230631,88.93457940982061,5,0,29.414664443240326,2,11,29624,81.26488288848316,2,0,0,52900.76705258467,1180.827803236704,1,26,0
21,Female,Bangalore,16,Business,Unlimited,1 Year,1,33.21013288523579,628.999135049908,95,0,2.5087887168552525,74.53849725745992,1,0,32.06014398521536,0,13,37054,96.45546234177884,1,1,0,53220.73802733796,1109.4927646077006,3,21,0
62,Male,Chennai,89,Family,Postpaid,Month-to-Month,3,31.917211493663835,736.6202379164683,78,0,2.221931942789724,86.51673170341286,0,2,28.804026234285,3,16,8059,9.848021579875043,0,1,0,39058.55754773543,2060.756781832726,2,23,0
39,Male,Hyderabad,96,Consumer,Enterprise,Month-to-Month,2,25.66749682897705,515.427232240573,76,0,2.729783334101692,84.29875544575586,0,1,14.643043138021977,0,16,40870,,2,0,0,32153.563108153336,528.1348457868519,0,1,0
24,Female,Chennai,113,Premium,Postpaid,Month-to-Month,1,36.78393309974068,467.2311209498957,85,0,1.9062265600602648,55.79171156292534,0,5,33.77653104701032,1,15,11581,51.4750595068777,0,1,0,45427.89990465036,480.2228741834661,0,23,0
36,Male,Kolkata,66,Business,Enterprise,Month-to-Month,4,50.268438188651,852.8621516716331,82,1,2.008734502386819,99.22946292588924,0,2,16.52636404085083,1,19,35853,65.72729481765373,3,1,0,80129.5717606023,1239.3898460971589,2,38,0
19,Male,Kolkata,4,Premium,Postpaid,1 Year,4,33.17331256285427,887.817885465548,79,1,8.68690257775125,83.78402136257009,2,1,23.956369715547147,3,19,29566,26.690175193033703,1,1,0,50910.69746960187,652.6434438795809,0,39,0
18,Male,Bangalore,9,Premium,Postpaid,Month-to-Month,3,28.89899917691747,439.7115159669306,90,0,9.737563251193986,65.87358494139617,1,2,34.687552541448696,3,17,22171,71.4460412883588,1,1,1,57424.18530488246,1245.4598784468028,0,46,1
41,Female,Mumbai,13,Family,Prepaid,1 Year,4,20.871999127616693,1209.871273811408,79,0,3.5095574912363148,117.28281508167794,1,3,29.15295261722045,1,9,33937,15.911253551434324,1,0,2,58064.24769148758,1453.3046275749869,3,22,0
26,Male,Mumbai,26,Family,Unlimited,1 Year,3,77.34044287937786,608.7402524800351,87,0,3.1522936608697227,52.86566256905878,0,1,21.368659268766955,1,13,7306,42.2463624040867,0,0,0,34683.2419700975,1912.5631293035503,1,20,0
25,Female,Kolkata,28,Business,Prepaid,2 Year,5,22.857444997276,770.6619804706843,95,0,5.438302217210305,48.66295966288591,3,1,19.51673189676359,2,21,44140,59.36848750000328,2,1,2,41034.17435408081,403.6047113865251,1,49,0
61,Male,Bangalore,106,Premium,Enterprise,Month-to-Month,4,51.5062151594812,644.7221725055697,75,0,7.139937358463642,27.235910053597472,4,0,14.066713961182629,1,20,4574,17.306726875783596,0,1,0,22135.13715742091,1275.54390332841,4,9,1
60,Male,Delhi,24,Premium,Prepaid,Month-to-Month,4,72.50967909172124,875.7897088696118,75,0,4.319162199820932,59.11346972962933,2,1,9.39777942298898,1,17,35883,47.9490709839836,0,1,0,57215.58297830628,1036.069600399626,1,39,0
58,Female,Delhi,115,Consumer,Unlimited,2 Year,5,25.23404366117753,857.3603556165212,74,0,9.493916154615151,69.08415653045495,2,5,42.09591201951623,0,15,29223,,2,0,1,46189.34346908026,562.3130674475217,1,16,1
79,Female,Hyderabad,102,Premium,Unlimited,Month-to-Month,3,60.92699477339308,599.0673452517784,89,0,5.939611637878802,91.694605955599,3,0,22.670936926434475,1,14,44799,30.970623066893268,0,1,1,64545.05682185582,1393.7324000779456,1,24,1
22,Female,Pune,100,Premium,Prepaid,Month-to-Month,2,33.0351244883979,419.29535691521295,71,0,3.857052592385588,73.86905078061893,4,0,31.17295296582779,2,16,6636,34.09036368955698,0,0,0,40546.75124894299,391.8073760877829,1,30,0
78,Male,Pune,30,Premium,Enterprise,1 Year,1,35.93424321324079,320.5637120092933,83,0,0.3726856834690895,99.86198127073988,2,0,11.343423546848951,1,10,34591,78.83085487280492,0,1,0,27370.14565080555,1008.6717939407722,0,2,1
28,Female,Mumbai,77,Family,Prepaid,Month-to-Month,2,44.56366287560964,970.791948026813,104,0,0.4962237642703859,,2,1,8.226931640205338,2,10,25916,30.453530926337933,1,0,0,36752.31397467362,882.2490806481732,2,6,0
79,Female,Chennai,94,Business,Postpaid,Month-to-Month,4,57.25689462381062,889.519096802665,80,0,3.1958359679154102,,3,4,33.05662691462318,0,11,38120,94.8825646777266,1,1,0,53164.84138240963,953.334526577219,0,22,0
45,Female,Hyderabad,116,Family,Postpaid,2 Year,2,31.219561040240272,644.5107796820922,89,1,2.2130533915572768,68.8269877902301,1,0,12.674294103781587,3,8,16854,29.50730858036844,0,0,0,42884.61409922716,1059.0429151244714,0,8,0
36,Male,Bangalore,85,Business,Postpaid,Month-to-Month,1,43.981232102827306,356.5036345681144,78,0,9.944294093321002,,3,3,21.84334418478013,1,16,5669,56.853974126932286,0,0,2,78910.99127287751,1235.5061194650552,0,37,1
34,Female,Hyderabad,83,Premium,Unlimited,2 Year,5,20.72467598987771,939.2732028326776,77,0,9.382655384370596,75.82455837320371,1,5,18.011284146436843,0,14,39116,60.29294184899982,1,1,1,43033.339983694015,1723.566208923306,1,33,0
48,Male,Kolkata,6,Business,Prepaid,2 Year,4,47.97546902459872,722.8365011979171,68,0,5.661602820973391,73.31552995584447,2,2,21.827981875595007,1,14,23203,62.55138045748938,1,0,0,52390.14045066741,1743.8884397964457,2,44,1
20,Female,Hyderabad,92,Business,Postpaid,1 Year,3,93.04810595448522,1230.8289263016718,76,1,3.0684206168788366,68.79198618036199,0,1,21.989915431666653,2,18,28321,61.51424083364101,0,0,0,66876.48715126835,848.17445110367,0,14,0
63,Male,Hyderabad,67,Premium,Unlimited,1 Year,5,10.33361275481833,706.7443682754653,82,0,6.46934093477004,75.48180038594758,3,2,29.191790982672345,2,14,10387,12.515244966755724,0,0,0,56565.605504403386,1046.6719161701003,2,32,0
77,Male,Chennai,90,Consumer,Unlimited,2 Year,2,36.16673619822259,448.5627392363114,85,0,1.251197847137785,86.61602760046341,1,2,20.393563642393257,1,11,30865,88.87591471909045,0,1,0,40586.528800365806,1523.020627445688,1,7,0
54,Female,Bangalore,11,Premium,Unlimited,Month-to-Month,5,43.42245973905756,802.1835816084522,71,0,5.147490269233103,72.07122117189725,1,0,26.904663106391297,1,11,46115,0.5330860617083322,1,1,1,60058.22584151874,1086.0802219877285,1,42,1
50,Female,Pune,112,Consumer,Enterprise,2 Year,5,20.14100242965214,515.3449181460977,77,0,4.025828904696941,52.3900406822557,3,6,9.655583686495117,2,10,1051,81.05333131422002,0,1,0,67873.54439892374,1007.5955543160457,0,42,0
45,Male,Hyderabad,119,Consumer,Postpaid,1 Year,1,23.31663352910143,1020.702907472313,101,0,8.217405566221036,98.21674918994664,2,3,8.902956389935902,1,7,37864,44.06490731936909,0,1,0,44421.165664704255,1401.030138502697,2,18,0
25,Female,Chennai,76,Consumer,Unlimited,Month-to-Month,5,31.058977966650872,423.3800685131044,79,0,9.563708853094106,104.04786140836194,3,4,11.101207790935996,0,22,10592,89.02354603594071,1,0,1,38369.45069637823,1307.993751596626,0,29,0
77,Female,Pune,74,Premium,Postpaid,Month-to-Month,1,48.2310456618419,88.43789665119476,89,0,8.96720112307165,92.55244549891974,1,4,26.08354284166737,1,14,25654,84.75956349157045,0,1,0,71910.33089877013,390.3461744022094,1,8,0
51,Male,Kolkata,87,Premium,Postpaid,Month-to-Month,4,27.180117680223965,653.5898961962997,72,0,4.426389053279056,,3,2,23.91942372105855,0,16,3751,13.7890146489147,0,1,0,66382.34677625011,1723.7663095559396,2,4,1
55,Female,Mumbai,73,Premium,Postpaid,2 Year,5,60.18203869232952,370.52682607108665,72,0,3.3241582442047624,90.02449323678444,0,1,16.438503928672787,3,13,19980,,0,1,0,50539.802614355416,1254.2286010242426,0,29,0
23,Female,Mumbai,76,Business,Prepaid,1 Year,4,42.00914980597771,1024.9872694323603,78,0,0.1529597771087465,26.54242879768143,1,2,12.203107780515053,2,12,20805,49.69151768942445,2,1,0,68088.95510166585,592.4754894719441,2,26,0
74,Male,Chennai,46,Premium,Prepaid,1 Year,5,19.739670461734587,591.9594816438333,88,0,3.4940129599255787,46.739601420262645,2,1,14.94300650652604,0,11,20203,42.63509388547438,0,1,1,51790.49275375009,1771.861182682498,0,11,0
30,Female,Mumbai,116,Business,Unlimited,Month-to-Month,2,18.53728945593283,700.2505465236097,68,0,7.2676040094136285,111.28055340318036,2,2,30.86766567649134,2,16,41135,61.91932573595207,1,1,1,66024.23475489898,1063.4146637375816,3,5,0
33,Male,Chennai,19,Consumer,Unlimited,1 Year,3,52.13125623789152,914.8285400766142,85,0,0.3426611959119496,119.09234436029,2,1,14.43587703793042,1,21,42787,90.96629595152596,3,1,0,41401.58362468951,2109.3213141212173,2,30,0
53,Female,Bangalore,119,Premium,Postpaid,2 Year,5,16.482579039300493,325.76961930676964,69,0,0.2924572583305029,82.41176959925647,4,1,26.14841579595614,0,19,27120,4.537455220426634,2,0,2,55730.96652218867,1390.2129902093302,3,4,0
53,Female,Chennai,29,Consumer,Postpaid,Month-to-Month,3,27.230656875685817,809.4202229704367,77,0,3.5220149778606045,106.85925120789116,0,0,24.20830099715869,0,20,49910,50.08313743992656,0,1,0,57763.76373302865,744.6401054611492,1,26,0
